2012-05-20 16:29:03.087752	C: 23.32  00000
2012-05-20 16:29:03.336798	C: 23.32  00000
2012-05-20 16:29:03.590705	C: 23.33  00000
2012-05-20 16:29:03.840754	C: 23.33  00000
2012-05-20 16:29:04.090764	C: 23.33  00000
2012-05-20 16:29:04.344622	C: 23.33  00000
2012-05-20 16:29:04.594685	C: 23.33  00000
2012-05-20 16:29:04.844713	C: 23.32  00000
2012-05-20 16:29:05.098654	C: 23.32  00000
2012-05-20 16:29:05.348704	C: 23.32  00000
2012-05-20 16:29:05.601618	C: 23.32  00000
2012-05-20 16:29:05.851636	C: 23.32  00000
2012-05-20 16:29:06.101666	C: 23.32  00000
2012-05-20 16:29:06.355543	C: 23.32  00000
2012-05-20 16:29:06.605643	C: 23.32  00000
2012-05-20 16:29:06.855645	C: 23.32  00000
2012-05-20 16:29:07.109566	C: 23.32  00000
2012-05-20 16:29:07.359614	C: 23.32  00000
2012-05-20 16:29:07.608655	C: 23.32  00000
2012-05-20 16:29:07.862463	C: 23.32  00000
2012-05-20 16:29:08.112534	C: 23.32  00000
2012-05-20 16:29:08.362624	C: 23.32  00000
2012-05-20 16:29:08.616569	C: 23.32  00000
2012-05-20 16:29:08.866567	C: 23.32  00000
2012-05-20 16:29:09.120490	C: 23.32  00000
2012-05-20 16:29:09.370537	C: 23.32  00000
2012-05-20 16:29:09.620555	C: 23.32  00000
2012-05-20 16:29:09.873463	C: 23.32  00000
2012-05-20 16:29:10.123501	C: 23.32  00000
2012-05-20 16:29:10.373553	C: 23.32  00000
2012-05-20 16:29:10.627461	C: 23.32  00000
2012-05-20 16:29:10.877458	C: 23.32  00000
2012-05-20 16:29:11.127508	C: 23.32  00000
2012-05-20 16:29:11.381426	C: 23.32  00000
2012-05-20 16:29:11.631683	C: 23.32  00000
2012-05-20 16:29:11.880420	C: 23.32  00000
2012-05-20 16:29:12.134389	C: 23.32  00000
2012-05-20 16:29:12.384368	C: 23.32  00000
2012-05-20 16:29:12.634428	C: 23.32  00000
2012-05-20 16:29:12.888400	C: 23.32  00000
2012-05-20 16:29:13.138419	C: 23.32  00000
2012-05-20 16:29:13.392351	C: 23.32  00000
2012-05-20 16:29:13.642386	C: 23.32  00000
2012-05-20 16:29:13.892397	C: 23.32  00000
2012-05-20 16:29:14.146322	C: 23.32  00000
2012-05-20 16:29:14.395369	C: 23.32  00000
2012-05-20 16:29:14.645400	C: 23.32  00000
2012-05-20 16:29:14.899216	C: 23.32  00000
2012-05-20 16:29:15.149340	C: 23.32  00000
2012-05-20 16:29:15.399329	C: 23.32  00000
2012-05-20 16:29:15.653322	C: 23.32  00000
2012-05-20 16:29:15.903275	C: 23.32  00000
2012-05-20 16:29:16.153285	C: 23.32  00000
2012-05-20 16:29:16.406295	C: 23.32  00000
2012-05-20 16:29:16.656302	C: 23.32  00000
2012-05-20 16:29:16.910205	C: 23.32  00000
2012-05-20 16:29:17.160266	C: 23.32  00000
2012-05-20 16:29:17.410274	C: 23.32  00000
2012-05-20 16:29:17.664209	C: 23.32  00000
2012-05-20 16:29:17.914208	C: 23.32  00000
2012-05-20 16:29:18.164261	C: 23.32  00000
2012-05-20 16:29:18.418033	C: 23.32  00000
2012-05-20 16:29:18.667182	C: 23.32  00000
2012-05-20 16:29:18.917273	C: 23.32  00000
2012-05-20 16:29:19.171148	C: 23.32  00000
2012-05-20 16:29:19.421190	C: 23.32  00000
2012-05-20 16:29:19.671226	C: 23.32  00000
2012-05-20 16:29:19.925134	C: 23.32  00000
2012-05-20 16:29:20.175128	C: 23.32  00000
2012-05-20 16:29:20.429106	C: 23.32  00000
2012-05-20 16:29:20.678144	C: 23.32  00000
2012-05-20 16:29:20.928136	C: 23.32  00000
2012-05-20 16:29:21.182075	C: 23.32  00000
2012-05-20 16:29:21.432110	C: 23.32  00000
2012-05-20 16:29:21.682153	C: 23.32  00000
2012-05-20 16:29:21.936031	C: 23.32  00000
2012-05-20 16:29:22.186102	C: 23.32  00000
2012-05-20 16:29:22.436116	C: 23.32  00000
2012-05-20 16:29:22.689969	C: 23.32  00000
2012-05-20 16:29:22.939067	C: 23.32  00000
2012-05-20 16:29:23.189038	C: 23.32  00000
2012-05-20 16:29:23.443025	C: 23.32  00000
2012-05-20 16:29:23.693053	C: 23.32  00000
2012-05-20 16:29:23.946979	C: 23.32  00000
2012-05-20 16:29:24.197002	C: 23.32  00000
2012-05-20 16:29:24.447025	C: 23.32  00000
2012-05-20 16:29:24.700962	C: 23.32  00000
2012-05-20 16:29:24.950948	C: 23.32  00000
2012-05-20 16:29:25.200014	C: 23.32  00000
2012-05-20 16:29:25.453864	C: 23.32  00000
2012-05-20 16:29:25.703882	C: 23.32  00000
2012-05-20 16:29:25.953872	C: 23.32  00000
2012-05-20 16:29:26.207897	C: 23.32  00000
2012-05-20 16:29:26.457958	C: 23.31  00000
2012-05-20 16:29:26.707979	C: 23.31  00000
2012-05-20 16:29:26.961890	C: 23.31  00000
2012-05-20 16:29:27.210820	C: 23.30  00000
2012-05-20 16:29:27.460943	C: 23.30  00000
2012-05-20 16:29:27.714861	C: 23.31  00000
2012-05-20 16:29:27.964886	C: 23.30  00000
2012-05-20 16:29:28.218816	C: 23.29  00000
2012-05-20 16:29:28.468857	C: 23.29  00000
2012-05-20 16:29:28.718854	C: 23.29  00000
2012-05-20 16:29:28.972780	C: 23.29  00000
2012-05-20 16:29:29.222822	C: 23.30  00000
2012-05-20 16:29:29.471758	C: 23.31  00000
2012-05-20 16:29:29.725745	C: 23.32  00000
2012-05-20 16:29:29.975811	C: 23.31  00000
2012-05-20 16:29:30.225838	C: 23.31  00000
2012-05-20 16:29:30.479747	C: 23.31  00000
2012-05-20 16:29:30.729777	C: 23.30  00000
2012-05-20 16:29:30.979804	C: 23.29  00000
2012-05-20 16:29:31.233753	C: 23.29  00000
2012-05-20 16:29:31.483570	C: 23.28  00000
2012-05-20 16:29:31.736683	C: 23.28  00000
2012-05-20 16:29:31.986654	C: 23.28  00000
2012-05-20 16:29:32.236743	C: 23.28  00000
2012-05-20 16:29:32.490599	C: 23.29  00000
2012-05-20 16:29:32.740680	C: 23.30  00000
2012-05-20 16:29:32.990692	C: 23.30  00000
2012-05-20 16:29:33.244648	C: 23.30  00000
2012-05-20 16:29:33.494540	C: 23.30  00000
2012-05-20 16:29:33.743696	C: 23.29  00000
2012-05-20 16:29:33.997532	C: 23.28  00000
2012-05-20 16:29:34.247669	C: 23.28  00000
2012-05-20 16:29:34.497696	C: 23.28  00000
2012-05-20 16:29:34.751603	C: 23.28  00000
2012-05-20 16:29:35.001634	C: 23.28  00000
2012-05-20 16:29:35.251655	C: 23.28  00000
2012-05-20 16:29:35.505518	C: 23.28  00000
2012-05-20 16:29:35.755491	C: 23.28  00000
2012-05-20 16:29:36.008459	C: 23.28  00000
2012-05-20 16:29:36.258576	C: 23.28  00000
2012-05-20 16:29:36.508577	C: 23.28  00000
2012-05-20 16:29:36.762681	C: 23.28  00000
2012-05-20 16:29:37.012489	C: 23.28  00000
2012-05-20 16:29:37.262580	C: 23.28  00000
2012-05-20 16:29:37.516501	C: 23.28  00000
2012-05-20 16:29:37.766511	C: 23.28  00000
2012-05-20 16:29:38.015547	C: 23.28  00000
2012-05-20 16:29:38.269426	C: 23.28  00000
2012-05-20 16:29:38.519517	C: 23.28  00000
2012-05-20 16:29:38.769449	C: 23.28  00000
2012-05-20 16:29:39.023464	C: 23.28  00000
2012-05-20 16:29:39.273339	C: 23.28  00000
2012-05-20 16:29:39.527435	C: 23.28  00000
2012-05-20 16:29:39.777476	C: 23.28  00000
2012-05-20 16:29:40.027481	C: 23.28  00000
2012-05-20 16:29:40.281287	C: 23.28  00000
2012-05-20 16:29:40.530374	C: 23.28  00000
2012-05-20 16:29:40.780441	C: 23.28  00000
2012-05-20 16:29:41.034349	C: 23.28  00000
2012-05-20 16:29:41.284326	C: 23.28  00000
2012-05-20 16:29:41.534451	C: 23.28  00000
2012-05-20 16:29:41.788361	C: 23.28  00000
2012-05-20 16:29:42.038382	C: 23.28  00000
2012-05-20 16:29:42.288405	C: 23.28  00000
2012-05-20 16:29:42.541358	C: 23.28  00000
2012-05-20 16:29:42.791343	C: 23.28  00000
2012-05-20 16:29:43.045207	C: 23.28  00000
2012-05-20 16:29:43.295238	C: 23.28  00000
2012-05-20 16:29:43.545355	C: 23.28  00000
2012-05-20 16:29:43.799245	C: 23.28  00000
2012-05-20 16:29:44.049291	C: 23.28  00000
2012-05-20 16:29:44.299233	C: 23.28  00000
2012-05-20 16:29:44.553256	C: 23.28  00000
2012-05-20 16:29:44.802256	C: 23.28  00000
2012-05-20 16:29:45.052294	C: 23.28  00000
2012-05-20 16:29:45.306252	C: 23.28  00000
2012-05-20 16:29:45.556288	C: 23.28  00000
2012-05-20 16:29:45.806269	C: 23.28  00000
2012-05-20 16:29:46.060106	C: 23.28  00000
2012-05-20 16:29:46.310253	C: 23.28  00000
2012-05-20 16:29:46.564181	C: 23.28  00000
2012-05-20 16:29:46.813046	C: 23.28  00000
2012-05-20 16:29:47.063203	C: 23.28  00000
2012-05-20 16:29:47.317148	C: 23.28  00000
2012-05-20 16:29:47.567185	C: 23.28  00000
2012-05-20 16:29:47.817246	C: 23.28  00000
2012-05-20 16:29:48.071106	C: 23.28  00000
2012-05-20 16:29:48.321069	C: 23.28  00000
2012-05-20 16:29:48.571196	C: 23.28  00000
2012-05-20 16:29:48.825076	C: 23.28  00000
2012-05-20 16:29:49.074134	C: 23.28  00000
2012-05-20 16:29:49.324162	C: 23.28  00000
2012-05-20 16:29:49.578116	C: 23.28  00000
2012-05-20 16:29:49.828007	C: 23.28  00000
2012-05-20 16:29:50.082035	C: 23.28  00000
2012-05-20 16:29:50.332076	C: 23.28  00000
2012-05-20 16:29:50.582103	C: 23.28  00000
2012-05-20 16:29:50.836003	C: 23.28  00000
2012-05-20 16:29:51.086069	C: 23.28  00000
2012-05-20 16:29:51.335082	C: 23.28  00000
2012-05-20 16:29:51.588979	C: 23.28  00000
2012-05-20 16:29:51.839030	C: 23.28  00000
2012-05-20 16:29:52.089011	C: 23.28  00000
2012-05-20 16:29:52.342968	C: 23.28  00000
2012-05-20 16:29:52.593029	C: 23.28  00000
2012-05-20 16:29:52.843013	C: 23.28  00000
2012-05-20 16:29:53.096970	C: 23.28  00000
2012-05-20 16:29:53.345993	C: 23.28  00000
2012-05-20 16:29:53.599924	C: 23.28  00000
2012-05-20 16:29:53.849931	C: 23.28  00000
2012-05-20 16:29:54.099899	C: 23.28  00000
2012-05-20 16:29:54.353902	C: 23.28  00000
2012-05-20 16:29:54.603905	C: 23.28  00000
2012-05-20 16:29:54.853822	C: 23.28  00000
2012-05-20 16:29:55.107835	C: 23.28  00000
2012-05-20 16:29:55.357940	C: 23.28  00000
2012-05-20 16:29:55.606895	C: 23.28  00000
2012-05-20 16:29:55.860814	C: 23.28  00000
2012-05-20 16:29:56.110880	C: 23.28  00000
2012-05-20 16:29:56.360911	C: 23.28  00000
2012-05-20 16:29:56.614861	C: 23.28  00000
2012-05-20 16:29:56.864847	C: 23.28  00000
2012-05-20 16:29:57.118780	C: 23.28  00000
2012-05-20 16:29:57.368823	C: 23.28  00000
2012-05-20 16:29:57.618763	C: 23.28  00000
2012-05-20 16:29:57.871754	C: 23.28  00000
2012-05-20 16:29:58.121798	C: 23.28  00000
2012-05-20 16:29:58.371840	C: 23.28  00000
2012-05-20 16:29:58.625721	C: 23.28  00000
2012-05-20 16:29:58.875657	C: 23.28  00000
2012-05-20 16:29:59.125760	C: 23.28  00000
2012-05-20 16:29:59.379720	C: 23.28  00000
2012-05-20 16:29:59.629792	C: 23.28  00000
2012-05-20 16:29:59.878767	C: 23.28  00000
2012-05-20 16:30:00.132641	C: 23.28  00000
2012-05-20 16:30:00.382740	C: 23.28  00000
2012-05-20 16:30:00.636531	C: 23.28  00000
2012-05-20 16:30:00.886673	C: 23.28  00000
2012-05-20 16:30:01.136678	C: 23.28  00000
2012-05-20 16:30:01.390635	C: 23.28  00000
2012-05-20 16:30:01.640693	C: 23.28  00000
2012-05-20 16:30:01.890687	C: 23.27  00000
2012-05-20 16:30:02.143626	C: 23.27  00000
2012-05-20 16:30:02.393676	C: 23.27  00000
2012-05-20 16:30:02.643665	C: 23.27  00000
2012-05-20 16:30:02.897570	C: 23.27  00000
2012-05-20 16:30:03.147543	C: 23.28  00000
2012-05-20 16:30:03.397650	C: 23.28  00000
2012-05-20 16:30:03.651586	C: 23.28  00000
2012-05-20 16:30:03.901605	C: 23.28  00000
2012-05-20 16:30:04.155513	C: 23.28  00000
2012-05-20 16:30:04.404494	C: 23.28  00000
2012-05-20 16:30:04.654613	C: 23.28  00000
2012-05-20 16:30:04.908494	C: 23.28  00000
2012-05-20 16:30:05.158555	C: 23.28  00000
2012-05-20 16:30:05.408516	C: 23.27  00000
2012-05-20 16:30:05.662402	C: 23.27  00000
2012-05-20 16:30:05.912423	C: 23.27  00000
2012-05-20 16:30:06.162513	C: 23.27  00000
2012-05-20 16:30:06.416479	C: 23.27  00000
2012-05-20 16:30:06.665534	C: 23.28  00000
2012-05-20 16:30:06.915514	C: 23.28  00000
2012-05-20 16:30:07.169467	C: 23.27  00000
2012-05-20 16:30:07.419503	C: 23.26  00000
2012-05-20 16:30:07.673410	C: 23.25  00000
2012-05-20 16:30:07.923345	C: 23.24  00000
2012-05-20 16:30:08.173334	C: 23.23  00000
2012-05-20 16:30:08.428080	C: 23.24  00000
2012-05-20 16:30:08.676433	C: 23.24  00000
2012-05-20 16:30:08.926357	C: 23.24  00000
2012-05-20 16:30:09.180356	C: 23.24  00000
2012-05-20 16:30:09.430429	C: 23.25  00000
2012-05-20 16:30:09.680448	C: 23.24  00000
2012-05-20 16:30:09.934345	C: 23.24  00000
2012-05-20 16:30:10.184382	C: 23.25  00000
2012-05-20 16:30:10.434302	C: 23.25  00000
2012-05-20 16:30:10.688356	C: 23.24  00000
2012-05-20 16:30:10.937351	C: 23.24  00000
2012-05-20 16:30:11.187383	C: 23.24  00000
2012-05-20 16:30:11.441327	C: 23.23  00000
2012-05-20 16:30:11.691358	C: 23.23  00000
2012-05-20 16:30:11.945267	C: 23.23  00000
2012-05-20 16:30:12.195299	C: 23.23  00000
2012-05-20 16:30:12.445304	C: 23.23  00000
2012-05-20 16:30:12.699243	C: 23.24  00000
2012-05-20 16:30:12.948258	C: 23.25  00000
2012-05-20 16:30:13.198304	C: 23.25  00000
2012-05-20 16:30:13.452215	C: 23.25  00000
2012-05-20 16:30:13.702281	C: 23.25  00000
2012-05-20 16:30:13.952187	C: 23.24  00000
2012-05-20 16:30:14.206187	C: 23.23  00000
2012-05-20 16:30:14.456243	C: 23.23  00000
2012-05-20 16:30:14.706193	C: 23.23  00000
2012-05-20 16:30:14.960174	C: 23.23  00000
2012-05-20 16:30:15.209080	C: 23.23  00000
2012-05-20 16:30:15.463147	C: 23.23  00000
2012-05-20 16:30:15.713109	C: 23.23  00000
2012-05-20 16:30:15.963181	C: 23.23  00000
2012-05-20 16:30:16.217138	C: 23.23  00000
2012-05-20 16:30:16.467155	C: 23.23  00000
2012-05-20 16:30:16.717126	C: 23.23  00000
2012-05-20 16:30:16.971075	C: 23.23  00000
2012-05-20 16:30:17.221143	C: 23.23  00000
2012-05-20 16:30:17.470073	C: 23.23  00000
2012-05-20 16:30:17.723955	C: 23.23  00000
2012-05-20 16:30:17.974100	C: 23.23  00000
2012-05-20 16:30:18.224141	C: 23.23  00000
2012-05-20 16:30:18.478077	C: 23.24  00000
2012-05-20 16:30:18.728026	C: 23.24  00000
2012-05-20 16:30:18.982011	C: 23.24  00000
2012-05-20 16:30:19.232030	C: 23.24  00000
2012-05-20 16:30:19.480849	C: 23.24  00000
2012-05-20 16:30:19.734910	C: 23.23  00000
2012-05-20 16:30:19.985005	C: 23.23  00000
2012-05-20 16:30:20.235052	C: 23.23  00000
2012-05-20 16:30:20.488960	C: 23.23  00000
2012-05-20 16:30:20.738992	C: 23.23  00000
2012-05-20 16:30:20.989017	C: 23.23  00000
2012-05-20 16:30:21.242929	C: 23.23  00000
2012-05-20 16:30:21.492873	C: 23.23  00000
2012-05-20 16:30:21.742013	C: 23.23  00000
2012-05-20 16:30:21.995926	C: 23.23  00000
2012-05-20 16:30:22.245959	C: 23.23  00000
2012-05-20 16:30:22.499893	C: 23.23  00000
2012-05-20 16:30:22.749894	C: 23.23  00000
2012-05-20 16:30:22.999921	C: 23.23  00000
2012-05-20 16:30:23.253859	C: 23.23  00000
2012-05-20 16:30:23.503917	C: 23.23  00000
2012-05-20 16:30:23.753942	C: 23.23  00000
2012-05-20 16:30:24.006840	C: 23.23  00000
2012-05-20 16:30:24.256777	C: 23.23  00000
2012-05-20 16:30:24.506922	C: 23.23  00000
2012-05-20 16:30:24.760788	C: 23.23  00000
2012-05-20 16:30:25.010846	C: 23.23  00000
2012-05-20 16:30:25.260881	C: 23.23  00000
2012-05-20 16:30:25.514824	C: 23.23  00000
2012-05-20 16:30:25.764825	C: 23.23  00000
2012-05-20 16:30:26.013746	C: 23.23  00000
2012-05-20 16:30:26.267753	C: 23.23  00000
2012-05-20 16:30:26.517810	C: 23.23  00000
2012-05-20 16:30:26.771717	C: 23.23  00000
2012-05-20 16:30:27.021749	C: 23.23  00000
2012-05-20 16:30:27.271781	C: 23.23  00000
2012-05-20 16:30:27.525695	C: 23.23  00000
2012-05-20 16:30:27.775759	C: 23.23  00000
2012-05-20 16:30:28.025750	C: 23.23  00000
2012-05-20 16:30:28.278686	C: 23.23  00000
2012-05-20 16:30:28.528654	C: 23.23  00000
2012-05-20 16:30:28.778737	C: 23.23  00000
2012-05-20 16:30:29.032641	C: 23.23  00000
2012-05-20 16:30:29.282711	C: 23.23  00000
2012-05-20 16:30:29.532626	C: 23.23  00000
2012-05-20 16:30:29.786644	C: 23.23  00000
2012-05-20 16:30:30.036838	C: 23.23  00000
2012-05-20 16:30:30.290615	C: 23.23  00000
2012-05-20 16:30:30.539602	C: 23.23  00000
2012-05-20 16:30:30.789630	C: 23.23  00000
2012-05-20 16:30:31.043498	C: 23.23  00000
2012-05-20 16:30:31.293603	C: 23.23  00000
